GEO_ID,NAME,B27015_001E,B27015_001M,B27015_002E,B27015_002M,B27015_003E,B27015_003M,B27015_004E,B27015_004M,B27015_005E,B27015_005M,B27015_006E,B27015_006M,B27015_007E,B27015_007M,B27015_008E,B27015_008M,B27015_009E,B27015_009M,B27015_010E,B27015_010M,B27015_011E,B27015_011M,B27015_012E,B27015_012M,B27015_013E,B27015_013M,B27015_014E,B27015_014M,B27015_015E,B27015_015M,B27015_016E,B27015_016M,B27015_017E,B27015_017M,B27015_018E,B27015_018M,B27015_019E,B27015_019M,B27015_020E,B27015_020M,B27015_021E,B27015_021M,B27015_022E,B27015_022M,B27015_023E,B27015_023M,B27015_024E,B27015_024M,B27015_025E,B27015_025M,B27015_026E,B27015_026M
id,Geographic Area Name,Estimate!!Total,Margin of Error!!Total,"Estimate!!Total!!Under $25,000","Margin of Error!!Total!!Under $25,000","Estimate!!Total!!Under $25,000!!With health insurance coverage","Margin of Error!!Total!!Under $25,000!!With health insurance coverage","Estimate!!Total!!Under $25,000!!With health insurance coverage!!With private health insurance","Margin of Error!!Total!!Under $25,000!!With health insurance coverage!!With private health insurance","Estimate!!Total!!Under $25,000!!With health insurance coverage!!With public coverage","Margin of Error!!Total!!Under $25,000!!With health insurance coverage!!With public coverage","Estimate!!Total!!Under $25,000!!No health insurance coverage","Margin of Error!!Total!!Under $25,000!!No health insurance coverage","Estimate!!Total!!$25,000 to $49,999","Margin of Error!!Total!!$25,000 to $49,999","Estimate!!Total!!$25,000 to $49,999!!With health insurance coverage","Margin of Error!!Total!!$25,000 to $49,999!!With health insurance coverage","Estimate!!Total!!$25,000 to $49,999!!With health insurance coverage!!With private health insurance","Margin of Error!!Total!!$25,000 to $49,999!!With health insurance coverage!!With private health insurance","Estimate!!Total!!$25,000 to $49,999!!With health insurance coverage!!With public coverage","Margin of Error!!Total!!$25,000 to $49,999!!With health insurance coverage!!With public coverage","Estimate!!Total!!$25,000 to $49,999!!No health insurance coverage","Margin of Error!!Total!!$25,000 to $49,999!!No health insurance coverage","Estimate!!Total!!$50,000 to $74,999","Margin of Error!!Total!!$50,000 to $74,999","Estimate!!Total!!$50,000 to $74,999!!With health insurance coverage","Margin of Error!!Total!!$50,000 to $74,999!!With health insurance coverage","Estimate!!Total!!$50,000 to $74,999!!With health insurance coverage!!With private health insurance","Margin of Error!!Total!!$50,000 to $74,999!!With health insurance coverage!!With private health insurance","Estimate!!Total!!$50,000 to $74,999!!With health insurance coverage!!With public coverage","Margin of Error!!Total!!$50,000 to $74,999!!With health insurance coverage!!With public coverage","Estimate!!Total!!$50,000 to $74,999!!No health insurance coverage","Margin of Error!!Total!!$50,000 to $74,999!!No health insurance coverage","Estimate!!Total!!$75,000 to $99,999","Margin of Error!!Total!!$75,000 to $99,999","Estimate!!Total!!$75,000 to $99,999!!With health insurance coverage","Margin of Error!!Total!!$75,000 to $99,999!!With health insurance coverage","Estimate!!Total!!$75,000 to $99,999!!With health insurance coverage!!With private health insurance","Margin of Error!!Total!!$75,000 to $99,999!!With health insurance coverage!!With private health insurance","Estimate!!Total!!$75,000 to $99,999!!With health insurance coverage!!With public coverage","Margin of Error!!Total!!$75,000 to $99,999!!With health insurance coverage!!With public coverage","Estimate!!Total!!$75,000 to $99,999!!No health insurance coverage","Margin of Error!!Total!!$75,000 to $99,999!!No health insurance coverage","Estimate!!Total!!$100,000 or more","Margin of Error!!Total!!$100,000 or more","Estimate!!Total!!$100,000 or more!!With health insurance coverage","Margin of Error!!Total!!$100,000 or more!!With health insurance coverage","Estimate!!Total!!$100,000 or more!!With health insurance coverage!!With private health insurance","Margin of Error!!Total!!$100,000 or more!!With health insurance coverage!!With private health insurance","Estimate!!Total!!$100,000 or more!!With health insurance coverage!!With public coverage","Margin of Error!!Total!!$100,000 or more!!With health insurance coverage!!With public coverage","Estimate!!Total!!$100,000 or more!!No health insurance coverage","Margin of Error!!Total!!$100,000 or more!!No health insurance coverage"
0500000US12001,"Alachua County, Florida",246629,3622,64938,6317,55871,5726,33647,4113,28317,4337,9067,2449,54152,6660,45908,5724,32692,4338,19796,4121,8244,2214,43332,5945,40916,5807,34609,5479,11757,2585,2416,1232,25963,5390,24896,5285,21781,4754,7057,2908,1067,518,58244,6314,55794,6203,52512,5956,9852,2487,2450,1138
0500000US12005,"Bay County, Florida",179095,1081,31682,5045,23799,3907,8843,1641,19850,3460,7883,2464,43405,4801,37298,4459,25899,4018,18725,3100,6107,2307,38506,5316,33591,4665,26504,3951,13792,3575,4915,2145,26911,4958,24768,4837,21838,4432,6210,1939,2143,994,38591,4826,34673,4375,32828,4153,8411,2032,3918,1784
0500000US12009,"Brevard County, Florida",572432,1111,102063,9287,84300,8087,36138,5054,64939,6090,17763,3170,133509,10069,116804,8684,69985,6129,71099,6015,16705,3988,111386,10116,100099,9874,79928,8193,43070,4966,11287,2719,73763,8220,68615,7420,57827,6373,23440,4169,5148,2220,151711,10100,143179,9285,129848,9203,32665,3917,8532,3000
0500000US12011,"Broward County, Florida",1891402,2429,294371,15773,233395,11865,94849,6889,166675,9975,60976,7746,432335,19863,355000,17443,215897,13116,176528,11767,77335,8481,363371,21032,312351,18688,238293,16113,103123,9126,51020,7933,240786,17211,210292,14442,178491,12861,50666,5476,30494,6541,560539,21762,525159,20883,473117,18428,89827,8033,35380,6054
0500000US12015,"Charlotte County, Florida",174634,1041,33956,4646,30337,4058,13220,2009,25211,3759,3619,1441,51361,4991,46905,4605,31227,3561,32440,3868,4456,1284,33505,4609,29023,4110,22966,3521,15656,2525,4482,1878,22825,4239,20250,3604,16608,3159,8800,1875,2575,1899,32987,4336,31944,4220,28240,3909,11278,1976,1043,669
0500000US12017,"Citrus County, Florida",140654,1451,34129,4291,30206,4195,10558,1735,27627,4005,3923,1419,43969,5046,39084,4881,22178,3617,29875,4220,4885,1489,30577,5208,26658,4454,20267,3608,15108,2764,3919,2369,11131,3291,10395,3107,8822,2714,4256,1446,736,504,20848,3971,19954,3914,16495,3551,7690,1857,894,634
0500000US12019,"Clay County, Florida",204537,1189,25081,5372,22166,5186,11752,4189,14403,3905,2915,1165,43523,6970,36021,5185,24642,4095,19136,3046,7502,3133,37613,5964,34450,5279,28003,4398,12684,2683,3163,1385,34443,6120,32926,5752,30459,5498,6437,1883,1517,1110,63877,7703,62021,7676,57865,7487,12671,2929,1856,1143
0500000US12021,"Collier County, Florida",361016,1320,42382,5649,32845,4691,15997,2566,23623,3995,9537,2357,78511,8027,59724,6886,36894,4793,36008,4829,18787,3481,83962,11456,69325,10585,47385,6651,36935,6975,14637,3860,49230,7670,43856,7063,37955,6496,19306,3475,5374,2698,106931,9014,97609,8224,84969,7751,40085,4261,9322,3669
0500000US12023,"Columbia County, Florida",64201,1113,11186,2704,8185,2125,3470,1296,6166,1739,3001,1114,18909,4142,16407,3908,8623,2349,10457,3115,2502,1367,13561,3507,11692,3140,8433,2364,5150,1514,1869,1094,6857,2607,5703,1920,4319,1736,1953,1329,1154,1177,13688,3660,13004,3367,10624,2580,3266,1986,684,800
0500000US12031,"Duval County, Florida",897149,3145,150619,11845,122841,10341,45341,4894,94324,9245,27778,4969,212434,13286,179060,11415,111286,8541,92319,8685,33374,4851,198171,11022,178130,11351,143507,10515,55063,5610,20041,4864,126009,11740,117279,11229,102298,10169,29117,4404,8730,2108,209916,12339,199273,11621,185184,11450,33414,3460,10643,3597
0500000US12033,"Escambia County, Florida",291724,2750,50990,5006,43748,4299,19971,3216,31141,3746,7242,2320,84099,7796,74578,7452,52134,5559,35978,4901,9521,2136,64130,6635,57928,6429,49594,6180,18846,3009,6202,2034,36686,5382,35246,5130,31294,5025,10598,2130,1440,856,55819,6859,53459,6612,48926,6346,13247,2559,2360,1353
0500000US12035,"Flagler County, Florida",107795,399,17566,3388,12138,2102,3899,1135,10489,2130,5428,2083,32173,4854,27631,4290,17228,2803,16806,3569,4542,1709,20847,3318,19217,3168,15148,2994,9761,1875,1630,740,14481,3755,13476,3689,10333,3051,6309,1677,1005,938,22728,4235,21297,4001,19612,3759,5129,1317,1431,1016
0500000US12053,"Hernando County, Florida",180870,1429,33121,3661,27688,3106,9917,1989,23019,2720,5433,1561,42915,5522,38930,5117,23321,3901,25429,4168,3985,1413,40093,4959,36311,4517,26570,4352,17548,2757,3782,1389,26153,4287,22164,3718,16428,3131,9354,2110,3989,1903,38588,4936,34837,4489,30463,4088,7443,1655,3751,1526
0500000US12055,"Highlands County, Florida",99093,1029,25914,4186,21370,3881,7284,1630,18430,3643,4544,1588,32323,3661,27549,3344,15573,2484,22572,3325,4774,2094,24499,4610,21632,4089,14819,3149,11605,3200,2867,1685,6604,2143,6540,2124,5341,1855,2786,1201,64,105,9753,3372,9237,2921,7126,2182,3467,1733,516,706
0500000US12057,"Hillsborough County, Florida",1352666,2012,227082,12465,186601,10320,67131,5327,141653,9527,40481,4654,294360,15986,245742,14043,140010,8884,133018,10346,48618,5378,265528,14549,226595,12456,173724,10274,77518,7057,38933,5388,182390,13477,165384,12031,143566,10684,37765,4632,17006,3536,383306,13737,363760,13429,334567,12384,60208,5736,19546,3380
0500000US12061,"Indian River County, Florida",149752,519,23311,4255,20698,3902,8857,1930,15357,3382,2613,1088,45353,7953,41252,7690,22361,4397,28702,5683,4101,1895,28816,4864,24375,4427,19309,3841,11334,2622,4441,2574,21400,4406,20679,4209,17063,3889,9385,2553,721,685,30872,4985,29677,4770,24414,4459,12487,2635,1195,1141
0500000US12069,"Lake County, Florida",331384,1155,52708,6334,44297,5781,18397,3043,34521,5035,8411,2620,82615,9717,73231,9242,43445,5098,45964,7228,9384,2352,71674,8859,63251,7758,48643,6352,29559,4803,8423,2736,55951,7791,53137,7483,43329,6427,20281,3416,2814,1287,68436,7560,65219,7216,57964,6486,16141,3154,3217,1434
0500000US12071,"Lee County, Florida",712139,1901,111921,9570,88927,7618,42063,4686,68088,6973,22994,4639,172756,9560,146358,9081,99114,9086,93275,7453,26398,3744,149134,11580,133171,10394,101944,8148,65374,6457,15963,4024,101589,9662,92937,9199,79641,8003,34093,4489,8652,2277,176739,11484,163840,10134,146362,9258,44950,4329,12899,3409
0500000US12073,"Leon County, Florida",273326,2759,53314,5095,47495,4702,30788,2968,21355,3834,5819,1447,61586,7579,56624,7088,40703,5337,22477,4084,4962,1591,50400,6340,46733,5522,39959,4542,12198,2673,3667,1879,34696,4636,33663,4466,31176,4384,5835,1603,1033,931,73330,6505,70946,6206,64460,5498,15052,2742,2384,1202
0500000US12081,"Manatee County, Florida",371551,1157,56203,6670,46912,5910,21658,2662,35033,5174,9291,2215,95895,8756,83517,7538,50660,5445,52257,5618,12378,2998,74381,7703,65513,7202,51892,6465,29367,3614,8868,2399,45811,5879,42201,5132,36510,4985,14410,2956,3610,2124,99261,7536,94043,7243,83083,6873,27734,3334,5218,2103
0500000US12083,"Marion County, Florida",338973,1551,69361,7611,57704,6401,20580,3513,46541,5994,11657,3195,113372,9620,99527,8512,56143,5968,64452,6307,13845,4545,65100,6649,56479,6459,41597,5698,28042,4080,8621,2661,38029,6501,35286,6248,29556,5679,13736,2832,2743,1266,53111,8131,49408,7950,41235,6432,15828,3281,3703,2766
0500000US12085,"Martin County, Florida",153808,1587,24689,4169,20766,3655,10269,2102,15705,2978,3923,1453,34389,4714,29585,4122,17028,2289,20845,3565,4804,1690,29715,4341,26118,3922,20186,3392,12670,2046,3597,1354,19599,4244,17329,3968,14140,3552,8093,2532,2270,1300,45416,5063,42566,4543,38280,4227,10426,1718,2850,1759
0500000US12086,"Miami-Dade County, Florida",2663299,4202,556252,17308,443258,15250,118753,8180,345244,13290,112994,7867,664737,25075,512624,20844,266377,12374,270814,13475,152113,10801,466709,26102,378152,23320,267886,16838,128288,10566,88557,9599,340612,22470,295327,19813,232081,16711,78764,7516,45285,6267,634989,24200,589317,22312,508583,18959,110149,9622,45672,6609
0500000US12087,"Monroe County, Florida",76112,1252,9056,2067,7190,1527,3376,1128,4993,1183,1866,924,16395,3386,10737,2167,8220,1910,5121,1386,5658,2273,13792,3438,10709,2445,8123,2024,4628,1667,3083,1671,10785,2029,8227,1806,6981,1597,2451,756,2558,971,26084,3002,23888,2862,21159,2532,7017,1192,2196,1004
0500000US12089,"Nassau County, Florida",78921,920,8336,1858,6361,1627,2407,800,5196,1523,1975,1117,9721,2423,8515,2061,5432,1627,6112,1751,1206,708,17587,3474,16130,3293,13568,2898,6156,1807,1457,761,13235,3404,12009,2934,11028,2743,3357,1120,1226,1089,30042,4471,27971,4241,25454,3872,6246,1921,2071,917
0500000US12091,"Okaloosa County, Florida",187149,1637,23757,4659,19642,3984,7611,1461,16046,3903,4115,1364,39151,5834,32572,5214,25373,4656,15889,3288,6579,2251,40702,5175,36915,4803,32692,4322,11485,2117,3787,1643,23738,4095,21781,3865,19592,3664,7722,1850,1957,984,59801,6286,56608,6081,53587,5813,12710,1857,3193,1117
0500000US12095,"Orange County, Florida",1281606,3420,214260,15723,170200,13415,67854,6374,115269,10940,44060,5914,317125,18649,258301,15170,155245,11383,125915,10575,58824,8216,256450,16733,222070,15593,172032,13433,71359,7803,34380,5573,167357,12232,150749,11131,130186,10065,32666,4988,16608,3605,326414,16599,308178,16486,284618,15161,45757,6314,18236,5178
0500000US12097,"Osceola County, Florida",334024,621,50919,9124,40791,7698,11982,2957,32132,6688,10128,2974,83780,10524,70243,9291,41664,6671,34881,6492,13537,3453,81948,11701,74292,10976,56109,8009,23002,6051,7656,3093,46916,9778,41269,8894,34563,7309,9641,2903,5647,3042,70461,10536,64709,9229,56477,8080,13945,3748,5752,2787
0500000US12099,"Palm Beach County, Florida",1422765,3839,209024,11987,169330,9585,71809,6047,129705,7859,39694,6181,309082,17245,256906,13937,152387,10646,150391,9148,52176,5983,281331,16014,236665,13734,176503,11578,98168,6779,44666,8413,177020,11734,162107,10396,135838,9167,49659,5408,14913,3257,446308,15694,423281,15085,378151,13443,107823,5971,23027,3873
0500000US12101,"Pasco County, Florida",504289,1292,82957,6686,67805,5374,26607,2391,55445,4962,15152,2444,137882,8329,117144,7566,64092,4747,78383,6334,20738,3138,97203,7303,85000,6871,62634,6022,36586,3710,12203,3232,70528,7569,64155,6972,51990,5768,21616,3564,6373,2136,115719,10276,109081,9556,99869,8764,19412,3336,6638,2227
0500000US48361,"Orange County, Texas",84131,432,13711,3157,10472,2382,3803,1303,8129,1942,3239,1376,19805,3493,16748,2954,9572,2170,10239,2079,3057,1413,14908,2856,13251,2615,10551,2004,5066,1370,1657,794,10274,2878,9227,2756,7870,2216,2749,1372,1047,459,25433,4334,23545,4063,21446,3531,4360,1595,1888,1126
0500000US48367,"Parker County, Texas",127744,919,13651,3824,9030,2604,3308,936,6785,2420,4621,1920,22214,4741,16525,2709,10882,2237,10229,2110,5689,3266,24663,4080,21010,3781,16319,3355,8008,2046,3653,1767,19938,4512,16764,3854,15052,3570,3903,1424,3174,1407,47278,5932,44598,5731,42649,5662,5555,1872,2680,1203
0500000US48375,"Potter County, Texas",113535,1229,23718,3780,18543,3026,6931,1741,14144,2586,5175,1491,31463,4225,22477,3217,12339,2210,12331,2212,8986,1997,28899,4586,21797,3577,15303,2678,8659,2294,7102,2089,11231,2415,9616,2169,8086,2022,2719,929,1615,979,18224,3327,16917,3227,16160,3111,2598,805,1307,878
0500000US48381,"Randall County, Texas",129918,1066,11235,2304,9395,2026,5833,1438,5519,1260,1840,1018,26584,4069,21406,3366,14584,2467,11370,2284,5178,1624,23853,3662,20052,3116,17341,2782,5768,1524,3801,1400,22970,4700,22196,4527,20497,4310,6042,2258,774,604,45276,4899,44040,4833,42573,4900,6174,1137,1236,897
0500000US48397,"Rockwall County, Texas",93241,582,3928,1325,2953,926,2675,885,1671,725,975,684,10525,2839,8737,2559,6393,2309,4217,1323,1788,1172,16107,3870,12625,3111,10509,2949,4252,1168,3482,1517,11690,3070,10562,2705,9181,2378,2916,1425,1128,877,50991,5219,47360,4951,46172,4941,3965,1317,3631,2154
0500000US48409,"San Patricio County, Texas",66749,527,12992,2911,10128,2189,2943,926,8585,2125,2864,1083,13540,2575,9909,1979,5761,1328,5760,1630,3631,1495,14983,3417,11799,2768,9878,2509,3110,1260,3184,1300,9349,2836,8566,2678,7582,2351,2066,833,783,607,15885,3001,13703,2854,13007,2794,1938,689,2182,1101
0500000US48423,"Smith County, Texas",219342,1498,38856,5448,30735,4561,14915,3369,21408,3727,8121,2347,50257,6352,40564,5429,24520,4308,24363,3553,9693,2494,40034,6337,33503,5517,25455,4690,14501,3136,6531,2187,43116,7412,38885,6324,33603,5591,10484,3064,4231,2503,47079,6094,44973,5628,42794,5424,7611,1780,2106,1189
0500000US48439,"Tarrant County, Texas",1991789,2795,267055,15863,200512,12564,78030,5827,141661,10865,66543,6362,407327,19283,308480,14796,175630,9411,164686,11862,98847,8304,394450,18198,319235,16692,253406,14313,98062,8994,75215,7207,280748,19570,246775,17336,212518,15847,56246,6051,33973,6466,642209,22591,605691,22235,568781,21084,80627,6781,36518,5213
0500000US48441,"Taylor County, Texas",127855,1635,21321,3716,17170,3180,6797,1904,12816,2300,4151,1150,34897,4884,28045,4436,16060,2878,16515,3501,6852,2073,29026,4369,25604,4008,21220,3871,8026,2009,3422,1492,16300,4177,14495,3508,12779,3112,4203,1616,1805,1220,26311,3944,25152,3794,23699,3704,3932,1013,1159,898
0500000US48451,"Tom Green County, Texas",111543,2123,17885,3295,14214,2896,7529,1624,9349,2337,3671,1409,28868,3923,24316,3505,16731,2503,11951,2778,4552,1935,24661,4531,21061,3866,19250,3517,5521,1600,3600,1849,12538,2608,10928,2119,9212,1789,3931,1046,1610,1008,27591,5057,24856,4710,23640,4470,3176,950,2735,1921
0500000US48453,"Travis County, Texas",1173650,7052,136097,10828,109015,9181,58970,6527,61399,6312,27082,4335,202263,12811,156139,9652,106599,7669,65244,6245,46124,6446,211529,13911,177550,11747,149413,10220,43986,5191,33979,5853,140800,8711,124688,7895,114367,7493,22758,3389,16112,3514,482961,18484,453805,18789,433498,18363,50457,4573,29156,6855
0500000US48469,"Victoria County, Texas",91107,706,14691,3146,10322,2360,3583,1219,8600,2207,4369,1500,21061,2954,15280,2229,8883,1645,8519,1757,5781,1601,14539,3778,12447,3581,10356,3190,3877,1232,2092,1026,11130,3079,9832,2799,8327,2560,3488,1219,1298,1057,29686,3363,26922,3290,24307,3404,5661,1660,2764,1457
0500000US48471,"Walker County, Texas",54261,4324,14163,3471,12817,3275,11153,2969,2687,1355,1346,810,12339,3094,10479,2744,8706,2313,3890,1393,1860,1018,9719,2893,8372,2477,5990,2027,3545,1748,1347,1136,4528,1888,4528,1888,4100,1855,1071,602,0,220,13512,3169,12654,3060,11520,2869,3084,1474,858,778
0500000US48479,"Webb County, Texas",268127,1099,84577,8517,57850,6361,13434,3497,47308,6067,26727,4129,67144,8440,44926,5873,16055,2694,31428,4946,22218,4092,45104,6223,31332,5027,21358,3555,11372,2891,13772,2796,22359,4575,18117,3809,14672,3088,4983,1840,4242,1521,48943,6708,43691,5969,40284,5520,6152,1395,5252,1843
0500000US48485,"Wichita County, Texas",114874,3083,23081,3579,18667,2884,7795,1723,14162,2639,4414,1484,30679,4003,26856,3451,19094,2754,11912,2762,3823,1431,25515,4301,21422,3548,18020,3207,6742,1855,4093,1905,14431,3950,13095,3675,10913,3025,4372,1433,1336,828,21168,3553,19564,3477,17469,3105,5153,1475,1604,1177
0500000US48491,"Williamson County, Texas",523426,2426,33783,5603,26468,4221,16666,2863,16262,3420,7315,2497,72527,7840,62121,6800,47736,5689,27104,4225,10406,3139,92413,8612,81638,7642,68824,6328,24488,3726,10775,3126,80608,8107,76110,7944,71378,7530,14211,2925,4498,1473,244095,12173,233623,11994,225483,12038,27118,3613,10472,3039
0500000US49005,"Cache County, Utah",120409,778,15961,2880,13346,2446,9793,2254,4791,1397,2615,1432,24405,3309,21852,3116,17523,2937,7674,1756,2553,968,29938,4211,27374,3942,25490,3776,3714,967,2564,1385,19328,3728,18307,3584,17527,3623,2528,838,1021,782,30777,3573,29970,3570,27929,3170,4116,1363,807,589
0500000US49011,"Davis County, Utah",338286,1700,19922,4043,18154,3606,11066,2802,10102,2160,1768,841,44813,5810,40305,5378,28671,3734,17111,3604,4508,1659,69321,6750,64801,6413,58058,6128,13865,2066,4520,2263,61747,7517,57219,7603,54984,7387,7771,1693,4528,1711,142483,8644,137948,8720,133458,8500,13171,1904,4535,2081
0500000US49035,"Salt Lake County, Utah",1106863,2131,98185,8820,80015,7977,45799,6951,46489,4962,18170,3899,193737,13076,160719,11253,115498,9400,68200,6679,33018,5296,227057,14270,196916,11804,174040,11251,42367,5391,30141,5372,179042,12893,166775,11959,155965,11619,21739,2556,12267,3541,408842,17470,387936,16068,367157,15949,46005,4804,20906,4522
0500000US49049,"Utah County, Utah",576732,1831,53363,6295,48247,5961,31061,4406,21795,4402,5116,1480,95060,8517,82387,7402,63185,6497,28595,3547,12673,2834,120824,8814,111279,7888,99707,7479,20407,3559,9545,2590,99274,8770,94141,8322,88971,8180,11989,2173,5133,1827,208211,10350,199544,9873,188864,9386,22178,3327,8667,2495
0500000US49053,"Washington County, Utah",158335,1157,19702,4001,17135,3872,10127,3001,10601,2797,2567,1329,36896,5948,33067,5741,21646,4248,17395,3516,3829,1467,34323,5196,32192,4775,24306,3968,12783,3320,2131,1342,28043,5541,25869,5204,22688,4895,6430,1852,2174,1019,39371,6291,35943,5779,33044,5489,8459,2964,3428,2190
0500000US49057,"Weber County, Utah",243575,1153,24755,3535,20151,2950,11261,2317,12685,1929,4604,1614,44278,4686,39545,4167,31304,3964,13631,2589,4733,1577,52071,6034,47150,4939,41116,4463,10770,2731,4921,2282,49077,6387,45888,6172,42948,5987,6739,2086,3189,1486,73394,6741,70802,6431,68119,5775,9169,2517,2592,1266
0500000US50007,"Chittenden County, Vermont",151247,978,17031,3013,16392,2862,8129,2077,11017,2163,639,567,24154,3845,22827,3637,14593,2703,12651,2330,1327,634,22509,3361,21885,3274,16585,2632,9357,2107,624,396,25243,3502,24352,3367,21505,2965,5535,1701,891,500,62310,5045,61317,4855,58282,4766,7933,1521,993,675
0500000US51003,"Albemarle County, Virginia",99711,1136,8215,1928,7202,1570,3988,997,5123,1374,1013,701,19295,4237,14566,2795,11246,2222,6309,1620,4729,2388,16124,3406,14354,3005,13385,2869,3387,1023,1770,1119,14636,3327,13023,2967,12214,2843,2836,979,1613,1182,41441,4454,40864,4436,39020,4190,5367,1306,577,455
0500000US51013,"Arlington County, Virginia",224794,1463,14408,2636,11585,2318,8086,1929,6393,1773,2823,1121,22371,5180,17717,3930,14550,3699,6920,2125,4654,2824,23217,4138,20654,3592,19684,3567,2809,1049,2563,1850,26181,4163,25085,4135,24310,4114,2787,802,1096,797,138617,5457,136127,5140,134415,5064,12390,1452,2490,974
0500000US51015,"Augusta County, Virginia",71598,1072,9636,2452,8118,2140,4846,1494,5050,1464,1518,1048,14808,3033,13395,2711,10212,2276,6589,1581,1413,745,17461,3560,14896,3290,12338,2510,5758,1734,2565,1230,13949,3066,13903,3071,12481,2866,3932,1471,46,84,15744,3216,14966,3191,14091,3055,2737,1055,778,869
0500000US51019,"Bedford County, Virginia",77511,308,10568,2499,9580,2185,4375,1150,7585,2086,988,626,15029,2619,13624,2692,10338,2332,7324,1540,1405,846,14419,3087,13692,3036,10694,2474,5002,1567,727,459,10393,3030,10347,3024,9739,2902,2601,912,46,77,27102,3998,26180,3732,25053,3587,3239,1168,922,660
0500000US51041,"Chesterfield County, Virginia",334647,932,21092,3152,17093,2638,8598,1650,12246,2175,3999,1371,60823,6719,54556,6203,35926,3958,27237,4506,6267,1735,60812,5904,56278,5480,47540,4833,16930,2689,4534,1410,58889,6906,54684,6241,50686,6001,9709,1558,4205,1802,133031,7595,130968,7434,126565,7014,17641,2048,2063,910
0500000US51059,"Fairfax County, Virginia",1120003,2022,64955,7249,50980,5916,30191,4887,30081,4244,13975,3548,98965,9614,78791,7663,53232,4857,39226,4859,20174,4294,111918,9038,94873,7680,80493,6637,27801,3849,17045,3990,123652,8860,108778,6884,99278,6343,24343,3423,14874,4052,720513,13468,688257,13402,666012,12893,91316,3985,32256,5583
0500000US51061,"Fauquier County, Virginia",68530,323,3538,1035,2719,835,2136,711,1062,474,819,512,6970,2107,5668,1559,3719,1380,4063,1105,1302,918,8052,1837,7461,1665,6073,1441,2686,1011,591,372,7952,1693,7077,1479,6751,1408,2025,790,875,609,42018,3346,40184,3444,37617,3174,5705,1350,1834,1522
0500000US51069,"Frederick County, Virginia",82682,1101,4645,1344,3712,1012,2069,630,3125,923,933,673,12950,2816,11393,2617,8523,2441,5112,1354,1557,799,20008,3380,18005,3142,16263,3037,5592,1306,2003,917,13345,3085,12703,3050,10688,2639,2852,987,642,540,31734,4045,30354,3846,28879,3698,4921,1318,1380,676
0500000US51085,"Hanover County, Virginia",102574,541,6797,1461,6113,1325,3181,1049,4610,1012,684,501,13190,2358,11773,2111,9573,2164,5749,1150,1417,792,17063,3095,16039,2974,13721,2666,5565,1493,1024,485,13494,2901,13218,2847,11902,2689,3692,1304,276,267,52030,3754,51189,3651,49377,3585,6115,1408,841,460
0500000US51087,"Henrico County, Virginia",323726,1119,31594,5159,26338,4379,13496,2814,17130,3454,5256,2193,62839,7025,53522,6099,40408,4763,24158,3693,9317,2589,54375,6165,51058,5650,44003,5217,14523,2350,3317,1143,53905,6482,51296,6357,47218,5888,11025,2333,2609,1028,121013,7969,117695,7818,113160,7621,15109,1822,3318,1154
0500000US51095,"James City County, Virginia",72576,929,5796,1932,4559,1729,3598,1549,1761,757,1237,897,9620,2734,8818,2461,7325,2147,3863,1517,802,658,10018,2546,9137,2359,7764,2204,3381,1219,881,739,12041,3165,11476,2901,10769,2792,4425,1288,565,652,35101,3828,34179,3688,33146,3726,8084,1542,922,645
0500000US51107,"Loudoun County, Virginia",382743,1180,12297,3027,10740,2752,7229,1850,5468,1635,1557,633,25728,5192,19886,3400,14743,2634,9032,2328,5842,3023,34471,5279,29391,4557,27908,4586,5580,1149,5080,2256,32056,5669,29305,5140,27431,4818,5050,1341,2751,1382,278191,9008,268444,8724,261494,8272,24171,2873,9747,2764
0500000US51121,"Montgomery County, Virginia",89224,1242,20857,2700,19697,2536,14888,2102,5404,1449,1160,546,12044,2529,10910,2287,8725,1773,4977,1553,1134,837,17427,3562,16635,3386,15675,3230,2419,1134,792,809,12436,3454,12176,3429,11374,3239,2644,1251,260,304,26460,3808,26143,3784,25020,3717,4167,1141,317,279
0500000US51153,"Prince William County, Virginia",447852,1415,31482,6645,24968,5159,10028,2685,17721,3981,6514,2900,55038,7368,42093,5727,31827,4501,15956,3317,12945,3734,59894,7745,49076,6046,42599,5465,11818,2766,10818,3063,55625,7293,48767,6312,43499,5525,11080,2711,6858,2765,245813,10727,234743,10156,225732,9804,29063,2835,11070,2915
0500000US51161,"Roanoke County, Virginia",91773,994,10874,2611,9824,2412,6616,1935,5418,1184,1050,575,16621,3132,15182,2838,10507,2293,7353,1587,1439,946,18188,3799,16780,3232,14018,2849,6048,1555,1408,1121,12771,3049,12254,2979,10379,2569,3782,1190,517,487,33319,4066,32822,4091,31209,3781,4931,1597,497,302
